year,name,sex,num,total,pos
1916,ЗОЯ,Ж,358,46887,34
1916,ЕВГЕНИЯ,Ж,354,46887,35
1916,ИРИНА,Ж,347,46887,36
1916,ГРИГОРИЙ,М,333,46887,37
1916,ФЕДОР,М,324,46887,38
1916,ТАМАРА,Ж,312,46887,39
1916,ВАРВАРА,Ж,304,46887,40
1916,ДМИТРИЙ,М,273,46887,41
1916,ВИКТОР,М,269,46887,42
1916,БОРИС,М,269,46887,42
1916,КОНСТАНТИН,М,264,46887,44
1916,ЛЮДМИЛА,Ж,263,46887,45
1916,КСЕНИЯ,Ж,258,46887,46
1916,ГЕОРГИЙ,М,239,46887,47
1916,МАТРЕНА,Ж,232,46887,48
1916,СЕРАФИМА,Ж,229,46887,49
1916,СОФЬЯ,Ж,227,46887,50
1916,ДАРЬЯ,Ж,216,46887,51
1916,РАИСА,Ж,215,46887,52
1916,АНДРЕЙ,М,211,46887,53
1916,МАРФА,Ж,197,46887,54
1916,ЕФРОСИНЬЯ,Ж,184,46887,55
1916,АНАТОЛИЙ,М,175,46887,56
1916,ЕВГЕНИЙ,М,173,46887,57
1916,ТАИСИЯ,Ж,157,46887,58
1916,НАТАЛИЯ,Ж,155,46887,59
1916,ЯКОВ,М,147,46887,60
1916,СЕМЕН,М,142,46887,61
1916,ЛЕОНИД,М,140,46887,62
1916,СТЕПАН,М,125,46887,63
1916,АГРИППИНА,Ж,119,46887,64
1916,ПОЛИНА,Ж,110,46887,65
1916,ИРАИДА,Ж,108,46887,66
1916,МАРИНА,Ж,104,46887,67
1916,ЮЛИЯ,Ж,101,46887,68
1916,ИЛЬЯ,М,93,46887,69
1916,АКУЛИНА,Ж,85,46887,70
1916,АГРАФЕНА,Ж,81,46887,71
1916,ЮРИЙ,М,76,46887,72
1916,ВАЛЕНТИН,М,75,46887,73
1916,УЛЬЯНА,Ж,75,46887,73
1916,ЛЕВ,М,74,46887,75
1916,ФЕДОСЬЯ,Ж,72,46887,76
1916,АНФИСА,Ж,71,46887,77
1916,ИГОРЬ,М,69,46887,78
1916,МАРГАРИТА,Ж,68,46887,79
1916,АНИСЬЯ,Ж,64,46887,80
1916,СОФИЯ,Ж,63,46887,81
1916,АГАФЬЯ,Ж,60,46887,82
1916,ВАСИЛИСА,Ж,57,46887,83
1916,ФАИНА,Ж,56,46887,84
1916,ТИМОФЕЙ,М,53,46887,85
1916,ЛАРИСА,Ж,51,46887,86
1916,ЕГОР,М,51,46887,86
1916,ИОСИФ,М,49,46887,88
1916,АРКАДИЙ,М,49,46887,88
1916,ПРОСКОВЬЯ,Ж,46,46887,90
1916,АЛЕВТИНА,Ж,46,46887,90
1916,ДОМНА,Ж,44,46887,92
1916,КАПИТАЛИНА,Ж,42,46887,93
1916,САРРА,Ж,41,46887,94
1916,ФЕДОСИЯ,Ж,40,46887,95
1916,ФЕКЛА,Ж,39,46887,96
1916,АЛЛА,Ж,38,46887,97
1916,ОЛЕГ,М,37,46887,98
1916,АГРИПИНА,Ж,35,46887,99
1916,ГЕННАДИЙ,М,35,46887,99
1917,МАРИЯ,Ж,3603,43606,1
1917,АННА,Ж,2989,43606,2
1917,АЛЕКСАНДРА,Ж,1876,43606,3
1917,КЛАВДИЯ,Ж,1238,43606,4
1917,ИВАН,М,1156,43606,5
1917,ТАТЬЯНА,Ж,1132,43606,6
1917,НИКОЛАЙ,М,1062,43606,7
1917,ЕВДОКИЯ,Ж,1025,43606,8
1917,АНАСТАСИЯ,Ж,993,43606,9
1917,ВЕРА,Ж,970,43606,10
1917,АНТОНИНА,Ж,947,43606,11
1917,НИНА,Ж,924,43606,12
1917,ЕЛЕНА,Ж,919,43606,13
1917,ОЛЬГА,Ж,871,43606,14
1917,ВАЛЕНТИНА,Ж,866,43606,15
1917,ВАСИЛИЙ,М,849,43606,16
1917,АЛЕКСАНДР,М,839,43606,17
1917,ЕКАТЕРИНА,Ж,837,43606,18
1917,МИХАИЛ,М,738,43606,19
1917,ЗИНАИДА,Ж,699,43606,20
1917,ПЕЛАГЕЯ,Ж,656,43606,21
1917,НАДЕЖДА,Ж,618,43606,22
1917,ЛИДИЯ,Ж,571,43606,23
1917,АЛЕКСЕЙ,М,568,43606,24
1917,НАТАЛЬЯ,Ж,507,43606,25
1917,ВЛАДИМИР,М,477,43606,26
1917,ЕЛИЗАВЕТА,Ж,474,43606,27
1917,ПЕТР,М,468,43606,28
1917,СЕРГЕЙ,М,465,43606,29
1917,ГАЛИНА,Ж,420,43606,30
1917,ПРАСКОВЬЯ,Ж,388,43606,31
1917,ЕВГЕНИЯ,Ж,383,43606,32
1917,ЛЮБОВЬ,Ж,360,43606,33
1917,ЗОЯ,Ж,342,43606,34
1917,ПАВЕЛ,М,342,43606,34
1917,ТАМАРА,Ж,338,43606,36
1917,ДМИТРИЙ,М,317,43606,37
1917,ВАРВАРА,Ж,313,43606,38
1917,ИРИНА,Ж,306,43606,39
1917,ВИКТОР,М,305,43606,40
1917,БОРИС,М,281,43606,41
1917,ГЕОРГИЙ,М,279,43606,42
1917,ФЕДОР,М,278,43606,43
1917,ГРИГОРИЙ,М,276,43606,44
1917,АНАТОЛИЙ,М,264,43606,45
1917,ЛЮДМИЛА,Ж,248,43606,46
1917,КОНСТАНТИН,М,246,43606,47
1917,КСЕНИЯ,Ж,227,43606,48
1917,РАИСА,Ж,215,43606,49
1917,ДАРЬЯ,Ж,187,43606,50
1917,МАТРЕНА,Ж,187,43606,50
1917,ЕВГЕНИЙ,М,186,43606,52
1917,АНДРЕЙ,М,183,43606,53
1917,СОФЬЯ,Ж,176,43606,54
1917,ТАИСИЯ,Ж,162,43606,55
1917,СЕРАФИМА,Ж,150,43606,56
1917,ЛЕОНИД,М,146,43606,57
1917,МАРФА,Ж,138,43606,58
1917,ЯКОВ,М,124,43606,59
1917,СЕМЕН,М,120,43606,60
1917,ЕФРОСИНЬЯ,Ж,114,43606,61
1917,НАТАЛИЯ,Ж,110,43606,62
1917,СТЕПАН,М,101,43606,63
1917,ИРАИДА,Ж,97,43606,64
1917,ЮРИЙ,М,94,43606,65
1917,ВАЛЕНТИН,М,86,43606,66
1917,ЮЛИЯ,Ж,82,43606,67
1917,ИЛЬЯ,М,80,43606,68
1917,ПОЛИНА,Ж,80,43606,68
1917,АГРАФЕНА,Ж,76,43606,70
1917,МАРИНА,Ж,74,43606,71
1917,АГРИППИНА,Ж,74,43606,71
1917,АГАФЬЯ,Ж,72,43606,73
1917,ЛЕВ,М,70,43606,74
1917,ИГОРЬ,М,70,43606,74
1917,УЛЬЯНА,Ж,69,43606,76
1917,ФАИНА,Ж,64,43606,77
1917,ЛАРИСА,Ж,61,43606,78
1917,АКУЛИНА,Ж,58,43606,79
1917,СОФИЯ,Ж,58,43606,79
1917,АНИСЬЯ,Ж,53,43606,81
1917,ТИМОФЕЙ,М,52,43606,82
1917,АНФИСА,Ж,52,43606,82
1917,ЕФИМ,М,51,43606,84
1917,ИОСИФ,М,48,43606,85
1917,АРКАДИЙ,М,48,43606,85
1917,МАРГАРИТА,Ж,47,43606,87
1917,ФЕДОСЬЯ,Ж,44,43606,88
1917,САРРА,Ж,42,43606,89
1917,ЕГОР,М,42,43606,89
1917,АЛЕВТИНА,Ж,41,43606,91
1917,ФЕКЛА,Ж,38,43606,92
1917,КАПИТАЛИНА,Ж,37,43606,93
1917,ВЯЧЕСЛАВ,М,37,43606,93
1917,РОМАН,М,35,43606,95
1917,ВАСИЛИСА,Ж,34,43606,96
1917,АФАНАСИЙ,М,33,43606,97
1917,АГРИПИНА,Ж,32,43606,98
1917,ГЕННАДИЙ,М,32,43606,98
1917,КИРИЛЛ,М,32,43606,98
1918,МАРИЯ,Ж,5644,68431,1
1918,АННА,Ж,5352,68431,2
1918,АЛЕКСАНДРА,Ж,2881,68431,3
1918,ИВАН,М,2065,68431,4
1918,НИКОЛАЙ,М,1979,68431,5
1918,КЛАВДИЯ,Ж,1975,68431,6
1918,ЕКАТЕРИНА,Ж,1960,68431,7
1918,АНАСТАСИЯ,Ж,1670,68431,8
1918,ЕВДОКИЯ,Ж,1591,68431,9
1918,ВЕРА,Ж,1577,68431,10
1918,ТАТЬЯНА,Ж,1516,68431,11
1918,АЛЕКСАНДР,М,1432,68431,12
1918,НИНА,Ж,1420,68431,13
1918,АНТОНИНА,Ж,1401,68431,14
1918,МИХАИЛ,М,1383,68431,15
1918,ВАСИЛИЙ,М,1361,68431,16
1918,ВАЛЕНТИНА,Ж,1300,68431,17
1918,ОЛЬГА,Ж,1261,68431,18
1918,ЕЛЕНА,Ж,1134,68431,19
1918,ЗИНАИДА,Ж,1050,68431,20
1918,НАДЕЖДА,Ж,1029,68431,21
1918,ПЕЛАГЕЯ,Ж,999,68431,22
1918,НАТАЛЬЯ,Ж,975,68431,23
1918,АЛЕКСЕЙ,М,921,68431,24
1918,ЛИДИЯ,Ж,853,68431,25
1918,ВЛАДИМИР,М,826,68431,26
1918,СЕРГЕЙ,М,812,68431,27
1918,ЕЛИЗАВЕТА,Ж,799,68431,28
1918,ПРАСКОВЬЯ,Ж,786,68431,29
1918,ПЕТР,М,754,68431,30
1918,ЛЮБОВЬ,Ж,657,68431,31
1918,ВАРВАРА,Ж,523,68431,32
1918,ГАЛИНА,Ж,510,68431,33
1918,ЕВГЕНИЯ,Ж,503,68431,34
1918,ПАВЕЛ,М,498,68431,35
1918,ВИКТОР,М,497,68431,36
1918,ТАМАРА,Ж,494,68431,37
1918,ФЕДОР,М,492,68431,38
1918,ДМИТРИЙ,М,477,68431,39
1918,ЗОЯ,Ж,465,68431,40
1918,ГРИГОРИЙ,М,451,68431,41
1918,ИРИНА,Ж,409,68431,42
1918,БОРИС,М,373,68431,43
1918,АНАТОЛИЙ,М,367,68431,44
1918,РАИСА,Ж,355,68431,45
1918,КОНСТАНТИН,М,355,68431,45
1918,ЛЮДМИЛА,Ж,334,68431,47
1918,ГЕОРГИЙ,М,331,68431,48
1918,АНДРЕЙ,М,325,68431,49
1918,СОФЬЯ,Ж,323,68431,50
1918,МАТРЕНА,Ж,278,68431,51
1918,СЕРАФИМА,Ж,266,68431,52
1918,ДАРЬЯ,Ж,265,68431,53
1918,ЕВГЕНИЙ,М,260,68431,54
1918,КСЕНИЯ,Ж,249,68431,55
1918,ТАИСИЯ,Ж,226,68431,56
1918,ЛЕОНИД,М,196,68431,57
1918,МАРФА,Ж,196,68431,57
1918,ЕФРОСИНЬЯ,Ж,188,68431,59
1918,НАТАЛИЯ,Ж,185,68431,60
1918,ЯКОВ,М,185,68431,60
1918,СЕМЕН,М,175,68431,62
1918,СТЕПАН,М,156,68431,63
1918,ИРАИДА,Ж,146,68431,64
1918,ПОЛИНА,Ж,139,68431,65
1918,ЮРИЙ,М,134,68431,66
1918,ВАЛЕНТИН,М,127,68431,67
1918,ИЛЬЯ,М,125,68431,68
1918,МАРИНА,Ж,125,68431,68
1918,ЮЛИЯ,Ж,112,68431,70
1918,ИГОРЬ,М,96,68431,71
1918,ЛЕВ,М,92,68431,72
1918,АГРАФЕНА,Ж,90,68431,73
1918,СОФИЯ,Ж,85,68431,74
1918,ФАИНА,Ж,84,68431,75
1918,УЛЬЯНА,Ж,84,68431,75
1918,АГРИППИНА,Ж,80,68431,77
1918,ЛАРИСА,Ж,77,68431,78
1918,ГЕННАДИЙ,М,71,68431,79
1918,АГАФЬЯ,Ж,70,68431,80
1918,ВЯЧЕСЛАВ,М,66,68431,81
1918,ФЕКЛА,Ж,66,68431,81
1918,МАРГАРИТА,Ж,64,68431,83
1918,ЕГОР,М,62,68431,84
1918,АРКАДИЙ,М,62,68431,84
1918,АНФИСА,Ж,60,68431,86
1918,ВАСИЛИСА,Ж,59,68431,87
1918,ИОСИФ,М,58,68431,88
1918,ФЕДОСЬЯ,Ж,57,68431,89
1918,АНИСЬЯ,Ж,56,68431,90
1918,КИРА,Ж,56,68431,90
1918,ОЛЕГ,М,55,68431,92
1918,АКУЛИНА,Ж,54,68431,93
1918,ЕФИМ,М,54,68431,93
1918,ПРОСКОВЬЯ,Ж,54,68431,93
1918,КАПИТАЛИНА,Ж,54,68431,93
1918,ТИМОФЕЙ,М,52,68431,97
1918,ВИТАЛИЙ,М,47,68431,98
1918,САРРА,Ж,44,68431,99
1918,АЛЛА,Ж,43,68431,100
1919,МАРИЯ,Ж,5366,61705,1
1919,АННА,Ж,4702,61705,2
1919,АЛЕКСАНДРА,Ж,2790,61705,3
1919,ИВАН,М,1870,61705,4
1919,НИКОЛАЙ,М,1789,61705,5
1919,КЛАВДИЯ,Ж,1654,61705,6
1919,ЕКАТЕРИНА,Ж,1612,61705,7
1919,АНАСТАСИЯ,Ж,1499,61705,8
1919,ВЕРА,Ж,1403,61705,9
1919,АЛЕКСАНДР,М,1367,61705,10
1919,ТАТЬЯНА,Ж,1335,61705,11
1919,НИНА,Ж,1334,61705,12
1919,МИХАИЛ,М,1288,61705,13
1919,ВАСИЛИЙ,М,1288,61705,13
1919,ЕВДОКИЯ,Ж,1286,61705,15
1919,АНТОНИНА,Ж,1211,61705,16
1919,ВАЛЕНТИНА,Ж,1205,61705,17
1919,ОЛЬГА,Ж,1007,61705,18
1919,ЕЛЕНА,Ж,973,61705,19
1919,НАДЕЖДА,Ж,954,61705,20
1919,ЗИНАИДА,Ж,929,61705,21
1919,АЛЕКСЕЙ,М,868,61705,22
1919,ЛИДИЯ,Ж,822,61705,23
1919,ВЛАДИМИР,М,812,61705,24
1919,НАТАЛЬЯ,Ж,781,61705,25
1919,ПЕЛАГЕЯ,Ж,739,61705,26
1919,СЕРГЕЙ,М,702,61705,27
1919,ПЕТР,М,674,61705,28
1919,ЕЛИЗАВЕТА,Ж,646,61705,29
1919,ПРАСКОВЬЯ,Ж,636,61705,30
1919,ЛЮБОВЬ,Ж,584,61705,31
1919,ГАЛИНА,Ж,539,61705,32
1919,ЕВГЕНИЯ,Ж,524,61705,33
1919,ВИКТОР,М,489,61705,34
1919,ДМИТРИЙ,М,458,61705,35
1919,ПАВЕЛ,М,448,61705,36
1919,ВАРВАРА,Ж,443,61705,37
1919,ТАМАРА,Ж,431,61705,38
1919,ЗОЯ,Ж,406,61705,39
1919,БОРИС,М,397,61705,40
1919,ФЕДОР,М,377,61705,41
1919,ГРИГОРИЙ,М,376,61705,42
1919,ИРИНА,Ж,351,61705,43
1919,ЛЮДМИЛА,Ж,351,61705,43
1919,АНАТОЛИЙ,М,349,61705,45
1919,РАИСА,Ж,333,61705,46
1919,ГЕОРГИЙ,М,326,61705,47
1919,КОНСТАНТИН,М,305,61705,48
1919,АНДРЕЙ,М,283,61705,49
1919,ЕВГЕНИЙ,М,262,61705,50
1919,СОФЬЯ,Ж,247,61705,51
1919,МАТРЕНА,Ж,208,61705,52
1919,ЛЕОНИД,М,194,61705,53
1919,ТАИСИЯ,Ж,192,61705,54
1919,КСЕНИЯ,Ж,192,61705,54
1919,ЮРИЙ,М,188,61705,56
1919,СЕРАФИМА,Ж,188,61705,56
1919,СЕМЕН,М,188,61705,56
1919,НАТАЛИЯ,Ж,181,61705,59
1919,ЯКОВ,М,148,61705,60
1919,ДАРЬЯ,Ж,137,61705,61
1919,ВАЛЕНТИН,М,137,61705,61
1919,ИРАИДА,Ж,135,61705,63
1919,ИГОРЬ,М,135,61705,63
1919,ЕФРОСИНЬЯ,Ж,133,61705,65
1919,МАРФА,Ж,129,61705,66
1919,МАРИНА,Ж,123,61705,67
1919,ИЛЬЯ,М,122,61705,68
1919,СТЕПАН,М,120,61705,69
1919,ЛЕВ,М,117,61705,70
1919,ПОЛИНА,Ж,116,61705,71
1919,ЮЛИЯ,Ж,108,61705,72
1919,ИОСИФ,М,90,61705,73
1919,МАРГАРИТА,Ж,85,61705,74
1919,СОФИЯ,Ж,79,61705,75
1919,ВЯЧЕСЛАВ,М,75,61705,76
1919,ЛАРИСА,Ж,75,61705,76
1919,УЛЬЯНА,Ж,73,61705,78
1919,ГЕННАДИЙ,М,67,61705,79
1919,АРКАДИЙ,М,67,61705,79
1919,АЛЛА,Ж,66,61705,81
1919,ФАИНА,Ж,60,61705,82
1919,ОЛЕГ,М,59,61705,83
1919,АГРАФЕНА,Ж,59,61705,83
1919,ВАЛЕРИЙ,М,57,61705,85
1919,ВИТАЛИЙ,М,56,61705,86
1919,АГАФЬЯ,Ж,56,61705,86
1919,РОЗА,Ж,54,61705,88
1919,ФЕДОСЬЯ,Ж,53,61705,89
1919,АНИСЬЯ,Ж,52,61705,90
1919,ТИМОФЕЙ,М,50,61705,91
1919,СТЕПАНИДА,Ж,47,61705,92
1919,АГРИППИНА,Ж,47,61705,92
1919,ЕГОР,М,46,61705,94
1919,АЛЕВТИНА,Ж,46,61705,94
1919,СВЕТЛАНА,Ж,44,61705,96
1919,РАХИЛЬ,Ж,43,61705,97
1919,САРРА,Ж,42,61705,98
1919,АНФИСА,Ж,42,61705,98
1919,КАПИТАЛИНА,Ж,40,61705,100
1920,МАРИЯ,Ж,6759,73135,1
1920,АННА,Ж,5375,73135,2
1920,АЛЕКСАНДРА,Ж,3047,73135,3
1920,НИКОЛАЙ,М,2314,73135,4
1920,ИВАН,М,2126,73135,5
1920,ВЕРА,Ж,1847,73135,6
1920,ЕКАТЕРИНА,Ж,1835,73135,7
1920,КЛАВДИЯ,Ж,1772,73135,8
1920,ТАТЬЯНА,Ж,1743,73135,9
1920,НИНА,Ж,1712,73135,10
1920,ВАЛЕНТИНА,Ж,1697,73135,11
1920,ЕВДОКИЯ,Ж,1488,73135,12
1920,ОЛЬГА,Ж,1475,73135,13
1920,ВАСИЛИЙ,М,1472,73135,14
1920,АЛЕКСАНДР,М,1461,73135,15
1920,АНАСТАСИЯ,Ж,1397,73135,16
1920,АНТОНИНА,Ж,1333,73135,17
1920,МИХАИЛ,М,1321,73135,18
1920,ЕЛЕНА,Ж,1263,73135,19
1920,НАДЕЖДА,Ж,1256,73135,20
1920,ЗИНАИДА,Ж,1141,73135,21
1920,ВЛАДИМИР,М,1082,73135,22
1920,ЛИДИЯ,Ж,1059,73135,23
1920,АЛЕКСЕЙ,М,1050,73135,24
1920,ПЕТР,М,888,73135,25
1920,НАТАЛЬЯ,Ж,882,73135,26
1920,СЕРГЕЙ,М,839,73135,27
1920,ПЕЛАГЕЯ,Ж,813,73135,28
1920,ЛЮБОВЬ,Ж,715,73135,29
1920,ЕЛИЗАВЕТА,Ж,695,73135,30
1920,ПРАСКОВЬЯ,Ж,691,73135,31
1920,ТАМАРА,Ж,651,73135,32
1920,ГАЛИНА,Ж,638,73135,33
1920,ВИКТОР,М,616,73135,34
1920,БОРИС,М,593,73135,35
1920,ЕВГЕНИЯ,Ж,591,73135,36
1920,ПАВЕЛ,М,524,73135,37
1920,ЗОЯ,Ж,471,73135,38
1920,ЛЮДМИЛА,Ж,468,73135,39
1920,АНАТОЛИЙ,М,465,73135,40
1920,РАИСА,Ж,428,73135,41
1920,ГРИГОРИЙ,М,425,73135,42
1920,ИРИНА,Ж,417,73135,43
1920,ВАРВАРА,Ж,413,73135,44
1920,ДМИТРИЙ,М,407,73135,45
1920,ФЕДОР,М,366,73135,46
1920,ГЕОРГИЙ,М,337,73135,47
1920,КОНСТАНТИН,М,335,73135,48
1920,СОФЬЯ,Ж,321,73135,49
1920,ЕВГЕНИЙ,М,304,73135,50
1920,ЮРИЙ,М,290,73135,51
1920,АНДРЕЙ,М,253,73135,52
1920,СЕРАФИМА,Ж,241,73135,53
1920,КСЕНИЯ,Ж,240,73135,54
1920,ЛЕОНИД,М,209,73135,55
1920,МАРИНА,Ж,201,73135,56
1920,ВАЛЕНТИН,М,198,73135,57
1920,ТАИСИЯ,Ж,186,73135,58
1920,МАТРЕНА,Ж,174,73135,59
1920,НАТАЛИЯ,Ж,174,73135,59
1920,СЕМЕН,М,173,73135,61
1920,ДАРЬЯ,Ж,169,73135,62
1920,МАРГАРИТА,Ж,159,73135,63
1920,ИГОРЬ,М,156,73135,64
1920,ИЛЬЯ,М,153,73135,65
1920,ПОЛИНА,Ж,153,73135,65
1920,ЯКОВ,М,150,73135,67
1920,ЮЛИЯ,Ж,148,73135,68
1920,ЛЕВ,М,144,73135,69
1920,ЕФРОСИНЬЯ,Ж,141,73135,70
1920,ИРАИДА,Ж,133,73135,71
1920,СТЕПАН,М,132,73135,72
1920,СОФИЯ,Ж,124,73135,73
1920,МАРФА,Ж,122,73135,74
1920,ЛАРИСА,Ж,103,73135,75
1920,АРКАДИЙ,М,94,73135,76
1920,АГРАФЕНА,Ж,91,73135,77
1920,ГЕННАДИЙ,М,80,73135,78
1920,ИОСИФ,М,77,73135,79
1920,АГРИППИНА,Ж,74,73135,80
1920,ФАИНА,Ж,72,73135,81
1920,ЕГОР,М,65,73135,82
1920,АЛЛА,Ж,64,73135,83
1920,АЛЕВТИНА,Ж,62,73135,84
1920,САРРА,Ж,60,73135,85
1920,ВЯЧЕСЛАВ,М,60,73135,85
1920,ТИМОФЕЙ,М,59,73135,87
1920,АНФИСА,Ж,57,73135,88
1920,УЛЬЯНА,Ж,55,73135,89
1920,СВЕТЛАНА,Ж,55,73135,89
1920,ВИТАЛИЙ,М,53,73135,91
1920,АКУЛИНА,Ж,51,73135,92
1920,ОЛЕГ,М,51,73135,92
1920,КИРА,Ж,50,73135,94
1920,ПРОСКОВЬЯ,Ж,49,73135,95
1920,АГАФЬЯ,Ж,49,73135,95
1920,РОЗА,Ж,48,73135,97
1920,АНТОН,М,47,73135,98
1920,КАПИТАЛИНА,Ж,46,73135,99
1920,ЕФИМ,М,44,73135,100
1920,МАТВЕЙ,М,44,73135,100
1921,МАРИЯ,Ж,7241,85856,1
1921,АННА,Ж,5615,85856,2
1921,АЛЕКСАНДРА,Ж,3342,85856,3
1921,НИКОЛАЙ,М,2817,85856,4
1921,НИНА,Ж,2464,85856,5
1921,ВЕРА,Ж,2413,85856,6
1921,ЕКАТЕРИНА,Ж,2328,85856,7
1921,ВАЛЕНТИНА,Ж,2327,85856,8
1921,ИВАН,М,2133,85856,9
1921,ТАТЬЯНА,Ж,2133,85856,9
1921,КЛАВДИЯ,Ж,2096,85856,11
1921,АЛЕКСАНДР,М,1858,85856,12
1921,ОЛЬГА,Ж,1757,85856,13
1921,АНТОНИНА,Ж,1752,85856,14
1921,НАДЕЖДА,Ж,1723,85856,15
1921,ВАСИЛИЙ,М,1698,85856,16
1921,МИХАИЛ,М,1646,85856,17
1921,ЗИНАИДА,Ж,1616,85856,18
1921,АНАСТАСИЯ,Ж,1492,85856,19
1921,ЛИДИЯ,Ж,1455,85856,20
1921,ЕЛЕНА,Ж,1455,85856,20
1921,ВЛАДИМИР,М,1365,85856,22
1921,ЕВДОКИЯ,Ж,1333,85856,23
1921,АЛЕКСЕЙ,М,1316,85856,24
1921,СЕРГЕЙ,М,1057,85856,25
1921,ВИКТОР,М,942,85856,26
1921,ПЕТР,М,903,85856,27
1921,ЛЮБОВЬ,Ж,899,85856,28
1921,ГАЛИНА,Ж,899,85856,28
1921,НАТАЛЬЯ,Ж,899,85856,28
1921,ТАМАРА,Ж,858,85856,31
1921,ПЕЛАГЕЯ,Ж,789,85856,32
1921,ЕВГЕНИЯ,Ж,789,85856,32
1921,ЕЛИЗАВЕТА,Ж,784,85856,34
1921,БОРИС,М,733,85856,35
1921,ЗОЯ,Ж,726,85856,36
1921,ЛЮДМИЛА,Ж,683,85856,37
1921,ПРАСКОВЬЯ,Ж,658,85856,38
1921,АНАТОЛИЙ,М,575,85856,39
1921,ПАВЕЛ,М,564,85856,40
1921,РАИСА,Ж,544,85856,41
1921,ИРИНА,Ж,520,85856,42
1921,ДМИТРИЙ,М,471,85856,43
1921,ВАРВАРА,Ж,465,85856,44
1921,ЕВГЕНИЙ,М,440,85856,45
1921,ЮРИЙ,М,423,85856,46
1921,ФЕДОР,М,407,85856,47
1921,ГЕОРГИЙ,М,404,85856,48
1921,ГРИГОРИЙ,М,389,85856,49
1921,КОНСТАНТИН,М,362,85856,50
1921,ЛЕОНИД,М,319,85856,51
1921,СОФЬЯ,Ж,312,85856,52
1921,АНДРЕЙ,М,310,85856,53
1921,ВАЛЕНТИН,М,269,85856,54
1921,СЕРАФИМА,Ж,244,85856,55
1921,ТАИСИЯ,Ж,224,85856,56
1921,МАРГАРИТА,Ж,223,85856,57
1921,КСЕНИЯ,Ж,222,85856,58
1921,НАТАЛИЯ,Ж,211,85856,59
1921,ИГОРЬ,М,201,85856,60
1921,МАРИНА,Ж,200,85856,61
1921,МАТРЕНА,Ж,182,85856,62
1921,ЛЕВ,М,177,85856,63
1921,СЕМЕН,М,175,85856,64
1921,ЯКОВ,М,166,85856,65
1921,ИЛЬЯ,М,164,85856,66
1921,ЮЛИЯ,Ж,162,85856,67
1921,ИРАИДА,Ж,156,85856,68
1921,ПОЛИНА,Ж,154,85856,69
1921,ЛАРИСА,Ж,152,85856,70
1921,МАРФА,Ж,141,85856,71
1921,ДАРЬЯ,Ж,139,85856,72
1921,СТЕПАН,М,136,85856,73
1921,ЕФРОСИНЬЯ,Ж,132,85856,74
1921,ФАИНА,Ж,121,85856,75
1921,СОФИЯ,Ж,117,85856,76
1921,ГЕННАДИЙ,М,117,85856,76
1921,АРКАДИЙ,М,103,85856,78
1921,ОЛЕГ,М,97,85856,79
1921,АГРАФЕНА,Ж,85,85856,80
1921,ВИТАЛИЙ,М,84,85856,81
1921,ЕГОР,М,80,85856,82
1921,ИОСИФ,М,79,85856,83
1921,СВЕТЛАНА,Ж,77,85856,84
1921,ВАЛЕРИЙ,М,76,85856,85
1921,ВЯЧЕСЛАВ,М,76,85856,85
1921,АЛЛА,Ж,75,85856,87
1921,КАПИТАЛИНА,Ж,74,85856,88
1921,КИРА,Ж,66,85856,89
1921,АЛЕВТИНА,Ж,63,85856,90
1921,ИННА,Ж,60,85856,91
1921,АНФИСА,Ж,60,85856,91
1921,РОЗА,Ж,60,85856,91
1921,РИММА,Ж,59,85856,94
1921,ЕФИМ,М,58,85856,95
1921,АНГЕЛИНА,Ж,57,85856,96
1921,КАПИТОЛИНА,Ж,55,85856,97
1921,РАХИЛЬ,Ж,54,85856,98
1921,ВСЕВОЛОД,М,49,85856,99
1921,ВАЛЕРИЯ,Ж,49,85856,99
1922,МАРИЯ,Ж,9363,105416,1
1922,АННА,Ж,7470,105416,2
1922,АЛЕКСАНДРА,Ж,4457,105416,3
1922,НИКОЛАЙ,М,3375,105416,4
1922,НИНА,Ж,3052,105416,5
1922,ВАЛЕНТИНА,Ж,2913,105416,6
1922,ЕКАТЕРИНА,Ж,2909,105416,7
1922,КЛАВДИЯ,Ж,2741,105416,8
1922,ВЕРА,Ж,2713,105416,9
1922,ТАТЬЯНА,Ж,2653,105416,10
1922,ИВАН,М,2570,105416,11
1922,АНТОНИНА,Ж,2330,105416,12
1922,ЗИНАИДА,Ж,2211,105416,13
1922,АЛЕКСАНДР,М,2170,105416,14
1922,НАДЕЖДА,Ж,1975,105416,15
1922,ЛИДИЯ,Ж,1922,105416,16
1922,ОЛЬГА,Ж,1904,105416,17
1922,МИХАИЛ,М,1888,105416,18
1922,АНАСТАСИЯ,Ж,1870,105416,19
1922,ВАСИЛИЙ,М,1829,105416,20
1922,ЕЛЕНА,Ж,1782,105416,21
1922,ЕВДОКИЯ,Ж,1693,105416,22
1922,ВЛАДИМИР,М,1604,105416,23
1922,АЛЕКСЕЙ,М,1477,105416,24
1922,СЕРГЕЙ,М,1207,105416,25
1922,НАТАЛЬЯ,Ж,1138,105416,26
1922,ГАЛИНА,Ж,1137,105416,27
1922,ЛЮБОВЬ,Ж,1132,105416,28
1922,ВИКТОР,М,1100,105416,29
1922,ПЕТР,М,1045,105416,30
1922,ТАМАРА,Ж,1013,105416,31
1922,ПЕЛАГЕЯ,Ж,999,105416,32
1922,ЕВГЕНИЯ,Ж,922,105416,33
